Unix,open,high,low,close,volume
1707571740,47149.99,47222,47120,47209.62,9255513.833247602
1707570840,47222,47250,47194.52,47231.54,8270134.072966801
1707569940,47231.54,47255,47171.28,47186.33,14397421.136581399
1707569040,47188,47228.47,47151.1,47213,7209745.7116972
1707568140,47228,47260,47222.04,47226.08,8260246.256907899
1707567240,47244.54,47267.98,47154.18,47161.1,15837182.6515716
1707566340,47171.95,47199.41,47062.06,47091.11,13475645.8903411
1707565440,47070.47,47161.1,47062.06,47145,12600784.486433301
1707564540,47112.81,47159.3,46942.44,46960.09,21633243.1284476
1707563640,46951.49,47005,46851.65,46869.78,17123022.9019132
1707562740,46906,47078,46800,47063.71,46907739.08404229
1707561840,47066.36,47169,47051.2,47169,9176523.272822298
1707560940,47145.99,47172.69,47101.09,47123.27,7703683.5358417
1707560040,47108.99,47134,47042.32,47050.33,10203560.9521044
1707559140,47052,47177.83,47052,47158.23,7975192.875541098
1707558240,47182.6,47228.07,47165.23,47225.36,6610334.9788214
1707557340,47212.14,47212.14,47098.53,47118.71,8321460.0624495
1707556440,47102.69,47127.04,47049.63,47123.23,13014186.427985601
1707555540,47089,47138,47068.35,47125.19,15406842.495692099
1707554640,47130,47205.93,47122.16,47195.58,8040047.5917101
1707553740,47193.78,47274,47193.78,47244.92,6074668.159048399
1707552840,47247.93,47250.66,47146,47175.99,9731941.459284998
1707551940,47176.6,47273.23,47145.4,47260.81,11715602.422722097
1707551040,47261.57,47300.97,47240.14,47291.08,7720990.611326701
1707550140,47277.06,47308.81,47264.05,47308,5803360.2045635
1707549240,47284.01,47352.98,47273.12,47344.43,5884081.595466199
1707548340,47334.51,47350,47284.89,47293.99,4820198.856329701
1707547440,47277.95,47312.63,47265.69,47290.05,5365804.0581322005
1707546540,47319.22,47340.62,47294.79,47332,6226846.721228501
1707545640,47325.38,47346.71,47293.7,47320,5970566.9410321005
1707544740,47326.63,47383.01,47255.39,47379.26,6281128.9686969
1707543840,47381.76,47399.36,47348.01,47360,5099228.6327176
1707542940,47349.69,47412.01,47341.09,47391.09,5386018.889614799
1707542040,47414,47421.29,47354.85,47409.5,6404600.5234044995
1707541140,47405.14,47409.5,47358.15,47361.08,4969934.161976799
1707540240,47353.03,47380.01,47349.95,47365.98,4445520.6968412
1707539340,47349.98,47430.03,47313.29,47420.45,8333416.044357001
1707538440,47410.03,47410.04,47351.52,47377.97,7569307.943908
1707537540,47361.05,47431.39,47354.66,47426.01,8704326.624041101
1707536640,47441.09,47504,47399.31,47483,15717939.997478198
1707535740,47460,47470,47392,47441.21,10147199.5095898
1707534840,47409.83,47446.72,47311.39,47320.8,19853849.180802
1707533940,47311.4,47333,47289.64,47299.99,6390530.2941858005
1707533040,47292.98,47327.18,47282.85,47320.86,3974931.7831866997
1707532140,47322.3,47328.78,47275.06,47306.01,6472363.924027899
1707531240,47315.63,47328,47281.1,47300.33,8306333.4110106
1707530340,47319.85,47344.69,47274,47344.68,12754860.7936514
1707529440,47332.01,47355.23,47183.66,47214.56,14933386.4529872
1707528540,47224.32,47230,47065,47084.39,12938207.9477932
1707527640,47079.81,47131.84,47061.1,47076.9,11767550.8152441
1707526740,47062.19,47122.5,47044.88,47070.12,10301709.388629999
1707525840,47123.08,47194,47045.17,47194,13737863.4891624
1707524940,47162.72,47250,47150.02,47190,12414122.596336601
1707524040,47207.55,47244.28,47135.97,47185.99,14854464.401389299
1707523140,47122.18,47177,47080,47121.98,13801958.2936697
1707522240,47150.58,47186.96,47058,47128.2,16303680.832726302
1707521340,47158.73,47280,47140,47250.57,12466255.1113211
1707520440,47255.6,47283.69,47180,47256.95,12285518.532709798
1707519540,47272.61,47272.62,47154.55,47221.89,10448485.377655197
1707518640,47147.6,47423.45,47035.92,47409.08,25716646.9519385
1707517740,47399.52,47481.1,47369.99,47481.1,13611977.3905381
1707516840,47442.73,47552,47425.58,47522.06,13515845.555087898
1707515940,47526.01,47551.1,47362.94,47386.84,17332274.8386429
1707515040,47386.84,47476.71,47286.11,47372.79,23441106.7637054
1707514140,47384.02,47500,47358.74,47425.6,24248994.9308947
1707513240,47401.34,47600,47340,47550.01,28328836.234556697
1707512340,47478.12,47662.88,47457.13,47506.03,31582719.9325068
1707511440,47561.79,47631.18,47470.51,47567.9,41863066.4627094
1707510540,47578.86,47693.28,47520.01,47613.99,38630006.737893894
1707509640,47640,47674.99,47509.47,47559.99,31139485.7774033
1707508740,47530,47609,47428.95,47521.1,28402646.6339567
1707507840,47552.63,47663.71,47468.63,47533.18,36595285.9565796
1707506940,47525.87,47548.99,47304.61,47488,35306604.6651783
1707506040,47494.01,47617.14,47248.04,47569.89,50725070.866500296
1707505140,47606.99,47871.1,47489.47,47796.15,76366581.0264406
1707504240,47839.15,48085.29,47770.16,47999.99,47029404.18734041
1707503340,47998.92,48200,47709.17,47751.09,119189843.4368729
1707502440,47754,47934.9,47641.1,47820,96305134.8796487
1707501540,47591.99,47661.99,47483.97,47515.9,41340953.0204958
1707500640,47505.04,47625.04,47460.32,47569.62,32684669.8575598
1707499740,47556.91,47637,47377.98,47405.59,49322603.3715988
1707498840,47403.84,47418.42,47215.69,47246.94,29781362.629236497
1707497940,47251.94,47375,47178.7,47370,25886176.7648944
1707497040,47307.63,47338,47148.96,47280.17,30546815.309369802
1707496140,47254.36,47460,47191.97,47450.56,32514871.316969298
1707495240,47369.54,47498,47134,47144.48,75443616.07797818
1707494340,47141.1,47271.1,47005,47212.99,43464494.52764709
1707493440,47149.99,47260,47086,47162.91,44290024.287463404
1707492540,47162.9,47198.47,46765.44,46811.38,72539692.47042559
1707491640,46910.82,47079.47,46850,46985.07,58896374.4602158
1707490740,47090.01,47198,46933.26,47171.09,57068678.504747
1707489840,47144,47334.06,46926.42,46970.7,80187775.5932238
1707488940,46959.84,47601.09,46652,47531.09,166997980.9633285
1707488040,47691.09,47719.44,47445.1,47481.35,36246264.60109089
1707487140,47464.4,47640.82,47408,47606.57,29472571.9414282
1707486240,47593.77,47636.64,47329.68,47342.87,40609098.1907059
1707485340,47331.09,47450,47291.74,47362,23577564.897802204
1707484440,47369.99,47400,47254.01,47302,50562519.257503405
1707483540,47335.56,47500,47300,47436.01,37987923.4516033
1707482640,47444.11,47508,47177.04,47325,53981573.4070501
1707481740,47217.99,47540,47198.46,47498.07,70904065.9834494
1707480840,47387.41,47699,47126.29,47143.47,134200593.7527346
1707479940,47135.37,47299.88,46907.43,46923.68,86792106.267671
1707479040,46976.88,47014.19,46798.53,46866.43,59413505.9439108
1707478140,46791.44,46805.71,46677.75,46769.41,24242515.830579497
1707477240,46749.09,46863.76,46696,46769.4,34496272.774776995
1707476340,46781.11,46806.24,46592.68,46616.08,28468353.417459603
1707475440,46606.21,46647.57,46569.99,46569.99,15032582.6605703
1707474540,46570,46697.18,46522,46632.08,20265899.2493704
1707473640,46631.99,46655.04,46521.99,46540.34,17118115.223351903
1707472740,46545,46666.66,46513.53,46641.64,19656797.2516137
1707471840,46604,46647.46,46523.68,46549.16,19931108.6821675
1707470940,46595.62,46636.57,46482.35,46532.16,32125077.9062749
1707470040,46556.37,46750,46531.71,46732.12,63999864.5633152
1707469140,46623.53,46675.86,46365.38,46453.99,46809660.319469206
1707468240,46445.71,46484.98,46377.11,46432.6,22806500.603006303
1707467340,46464.62,46484.99,46332,46369.91,30206398.008247703
1707466440,46333.88,46346.76,46201.53,46226.09,19191897.408854097
1707465540,46218.95,46309.6,46191.7,46263.99,32178118.4673635
1707464640,46274.63,46425.03,46262.49,46292.79,42781223.7883657
1707463740,46306.57,46319.25,46190,46230.01,12486544.9269757
1707462840,46254.18,46330,46195.91,46206.01,20403110.715486698
1707461940,46194.55,46228,46158.35,46216.13,13235279.8302095
1707461040,46155.99,46215.43,46132.17,46175.21,9490814.213049902
1707460140,46187.73,46247.29,46166.67,46200.61,11214919.6437442
1707459240,46200.6,46269.2,46183.76,46243.47,11204280.5986821
1707458340,46275.14,46278,46180,46184,18614120.8986732
1707457440,46202.58,46231.1,46080.57,46081.11,25677550.4621712
1707456540,46075.74,46089.31,45932.56,45952.04,16323011.6135723
1707455640,45952.94,46006,45935.58,45978.4,11590986.641575702
1707454740,45936.93,46016,45906.97,45969.88,22488595.666644897
1707453840,45984.72,46016,45886.01,45933.78,15307099.705920901
1707452940,45931.58,46048.01,45855,45997.22,34344462.6675752
1707452040,46052.06,46148,46026.01,46086.8,16951602.819680497
1707451140,46046.01,46117.46,46033.09,46076.82,25184330.066230103
1707450240,46098.11,46163.34,46041.1,46054.1,25122038.7242389
1707449340,46063.7,46288.74,46052.03,46184.15,30916624.921111003
1707448440,46254.43,46350,46105,46283.98,47718719.7835712
1707447540,46265.5,46384.27,45955.58,46093.76,103131446.8761714
1707446640,45938.01,45975,45657.43,45736.01,42929230.69946511
1707445740,45759.53,45887.23,45498,45516,55311945.68706929
1707444840,45530.03,45537.23,45441.4,45479.56,18662152.9629102
1707443940,45476,45500,45346.29,45354,9598284.645915799
1707443040,45367.46,45367.46,45301.1,45331.59,8503289.2158488
1707442140,45336,45377.89,45318,45344.24,8865914.450366301
1707441240,45336.42,45344,45275.29,45297.94,10025084.436733799
1707440340,45297.94,45311.09,45245.13,45294,13177595.012462001
1707439440,45244.85,45400,45242.12,45356.65,11877420.7680062
1707438540,45336.05,45400.01,45336.05,45346,10616939.894848
1707437640,45339.87,45378.5,45314.22,45326.68,12869520.920628201
1707436740,45288.64,45368,45286,45334.57,7495750.7556205
1707435840,45318.02,45340.2,45262.81,45283.31,11399082.5607864
1707434940,45284.23,45399.45,45261.11,45381.81,11995014.311027799
1707434040,45365.21,45407.62,45261.1,45286.44,16861370.8673338
1707433140,45299.04,45352.6,45258.63,45267.57,7338234.838350801
1707432240,45284.53,45340.24,45227,45324,8288943.1539365
1707431340,45347.13,45393.43,45323.44,45323.49,8539396.788575599
1707430440,45323.5,45409.81,45289.13,45347.84,18711859.030262202
1707429540,45339.99,45437.99,45278.07,45415.35,20975629.3751893
1707428640,45450,45501.1,45437.05,45467.33,14966407.189017398
1707427740,45461.1,45477.07,45365.77,45392.33,14928111.396123601
1707426840,45386,45496.21,45338.54,45441.1,18847787.562362902
1707425940,45476.71,45572.62,45378.83,45418.53,33770641.0556136
1707425040,45408.55,45562.1,45367.88,45382.43,25971329.587184202
1707424140,45354.37,45614.3,45312,45495.06,48224370.6779023
1707423240,45440.67,45491.63,45267.44,45309.18,23358056.2588887
1707422340,45301.1,45405.22,45284.13,45391.1,16972821.9178893
1707421440,45396.66,45438.59,45278,45367.99,21458484.3935622
1707420540,45355.83,45369.09,45240.71,45274.86,12858199.321697898
1707419640,45243.23,45350,45230,45321.5,18384359.9375027
1707418740,45277.51,45318.35,45161.17,45177.69,21933682.781907
1707417840,45168.26,45208.11,45133.67,45157.68,13911384.1277985
1707416940,45173.21,45199.97,45065.2,45089.63,11750641.718346398
1707416040,45114.66,45133.19,44991.1,45059.6,18212684.964233298
1707415140,45037.37,45155.51,45011.26,45124.01,17115516.0152314
1707414240,45151.88,45239.53,45061.03,45129.53,23370195.088809296
1707413340,45102.11,45138,44929.18,45005.18,27752272.661796395
1707412440,44982.24,45076.18,44890,45050.17,38071254.4116119
1707411540,45088.43,45217.2,44904.13,45192.41,55817991.571315795
1707410640,45224.95,45333.35,45141.58,45252,35689687.25490951
1707409740,45262.01,45373.42,45206,45372.03,31025371.262132403
1707408840,45314.97,45498,45290,45455.46,39332194.3804734
1707407940,45437.15,45456,45260.37,45304.41,35241918.460236505
1707407040,45344.43,45467.14,45294.52,45421.1,45280279.12760919
1707406140,45338.01,45444,45002,45021.37,68830775.379074
1707405240,45026.68,45162.1,44950,45139.17,33457169.8760085
1707404340,45062.04,45241.4,45001.1,45017.99,38480411.2323322
1707403440,45023.82,45075.33,44868.01,44983.56,40754855.71234369
1707402540,45076.99,45189.96,45042.57,45131.09,34936657.587658
1707401640,45166.72,45189.97,44944.26,44950,81741634.13842648
1707400740,44962.54,45000,44805.83,44820.66,45978252.25052579
1707399840,44801.33,44838.68,44690,44720.3,14845298.760759402
1707398940,44750.77,44819.11,44711.35,44799.99,18670082.5039001
1707398040,44786.3,44800.08,44684.87,44691.09,19433357.000479702
1707397140,44683.87,44694.04,44630.08,44681.1,10975450.823163299
1707396240,44663.89,44726.33,44606,44703.57,17936660.2370248
1707395340,44740,44841.1,44726.32,44829.83,15487833.100467801
1707394440,44820.47,44841.1,44698.97,44719.13,14772373.3355711
1707393540,44687,44777.92,44685.89,44756.34,16108537.888140302
1707392640,44764.72,44795.09,44687.19,44773.54,19765746.36127
1707391740,44804.19,44884.74,44786.59,44877.37,16975678.713685002
1707390840,44872.63,44885,44775.99,44820.49,21693834.9285602
1707389940,44816.1,44849,44791.1,44799.98,15500124.6731865
1707389040,44813.45,44850,44714.14,44827.24,22178283.720164098
1707388140,44736.41,44849.99,44687.01,44747.56,20609885.101361305
1707387240,44730.4,44830,44686.61,44687.01,16222632.493090296
1707386340,44692.85,44740,44684,44700.01,9578800.1050092
1707385440,44729.49,44788.01,44647.01,44665.13,16971691.422066
1707384540,44646.8,44679.99,44612.66,44649.19,8975521.3331018
1707383640,44624.74,44743.93,44617.33,44701.11,17204842.205928396
1707382740,44720.92,44744,44687.11,44711.05,19292694.3460926
1707381840,44707.97,44718.55,44612.55,44622.79,13620319.0791371
1707380940,44631.09,44675.59,44560.41,44615.29,13544404.134226399
1707380040,44625.96,44629.2,44513.24,44549.99,13855483.705127202
1707379140,44515.35,44543.8,44505.39,44521.59,8281507.163102699
1707378240,44530.4,44545.99,44504.07,44507,11642114.119039498
1707377340,44507.02,44533,44484.77,44499.27,6294771.8670637
1707376440,44480.43,44498,44427.01,44460,9625231.5874849
1707375540,44472,44510.82,44450,44510.81,9670192.371015001
1707374640,44490.95,44576,44488.83,44546.64,10298351.2701103
1707373740,44548.71,44555,44498.41,44501.2,8739429.198747698
1707372840,44500,44563.99,44498.41,44543.25,7142896.9346249
1707371940,44552.87,44633.78,44536.97,44592.32,7714800.992679199
1707371040,44585.34,44618.34,44551.9,44561.11,19967964.5707426
1707370140,44600,44600,44508.39,44534.7,11898375.4492018
1707369240,44527.99,44543,44489.89,44493.34,7514551.1058567
1707368340,44480.54,44565.99,44480.53,44509.03,10408235.858937401
1707367440,44531.27,44605,44525.42,44568.14,8101912.3234992
1707366540,44583.49,44587.46,44525.03,44551.14,8228741.5871379
1707365640,44559.62,44574.19,44540.98,44566.01,9208424.9129204
1707364740,44539.79,44631.1,44534,44578,21014572.0487288
1707363840,44594.6,44641,44581.1,44608.9,11117479.253387898
1707362940,44627.07,44727.42,44617.75,44654.2,17372085.333540604
1707362040,44662.34,44699.6,44623.38,44681.09,21372675.8615882
1707361140,44674.29,44675.82,44545.07,44649.84,17062758.0192132
1707360240,44651.04,44654.97,44548.43,44568.01,21153624.239554
1707359340,44557.23,44648,44536.01,44596,24151986.071249202
1707358440,44625.54,44780,44569.93,44659.82,28382866.5057656
1707357540,44654.73,44688,44532,44539.71,18800573.7756862
1707356640,44563.72,44582.45,44490.24,44569.73,17924204.1691935
1707355740,44602.56,44656.88,44476.92,44530.84,19528308.8042756
1707354840,44556.97,44695.47,44545.61,44661.11,18805623.3061317
1707353940,44657.4,44698.46,44500,44533.25,44283059.58751991
1707353040,44600.01,44650,44469.49,44472.4,33719255.3988605
1707352140,44540.01,44690,44343.99,44374.63,51243261.5720117
1707351240,44372.01,44448.52,44331.1,44406.57,24290276.2778767
1707350340,44324.21,44363.8,44242.83,44242.84,33204256.8706602
1707349440,44237.62,44254.35,44161.92,44208.03,8615365.454100002
1707348540,44205.4,44246.84,44177.08,44196.1,12579890.7779515
1707347640,44167.36,44200,44152.68,44173.63,14959007.311021699
1707346740,44129.43,44216.54,44125.88,44188.08,7431814.568893598
1707345840,44223.18,44344,44183.58,44319.99,16310539.5706962
1707344940,44274.48,44294.69,44195.06,44217.96,16618349.649300499
1707344040,44199.99,44207.99,44140.08,44173.21,13789512.176135901
1707343140,44179.03,44247.82,44115.58,44226.01,17212022.2368199
1707342240,44206.51,44396.5,44163.54,44348.35,32982639.4649514
1707341340,44311.1,44348,44132.11,44163.23,34028061.649059206
1707340440,44199.99,44266.01,44113.96,44163.71,33965399.5123804
1707339540,44108.67,44261.1,44062.49,44117.99,32321430.7122702
1707338640,44117.67,44232.43,44051.06,44137,35940776.2111302
1707337740,43996.87,44187.78,43837.73,43880,114116494.99615459
1707336840,43851.34,43873.47,43615.47,43647.33,53797931.8860015
1707335940,43619.73,43637.35,43549.36,43566.16,10860662.8692486
1707335040,43563.5,43587.28,43431.1,43500.02,10693874.8868388
1707334140,43525.82,43645.36,43439.54,43642.87,23462030.5501856
1707333240,43598.02,43699.98,43581.11,43673.28,20026927.4126955
1707332340,43642,43670,43533.93,43543.51,16741709.3526663
1707331440,43529.99,43670,43506.32,43669.99,22262138.132758703
1707330540,43618.37,43648,43498.29,43550.68,32223282.1326995
1707329640,43496.13,43559.49,43460.22,43534.58,24062335.4936921
1707328740,43526.3,43542.02,43362.13,43508.99,35803798.0096834
1707327840,43518.44,43710,43426,43522,81864052.1280285
1707326940,43516,43538.33,43261.1,43280.59,53451741.9748707
1707326040,43274.54,43327.77,43228,43235.99,30399512.6867353
1707325140,43200.57,43245.48,43128.53,43153,13907039.4843048
1707324240,43130.19,43170,43040.31,43061.1,14828880.024704799
1707323340,43051.11,43178.73,43013.75,43175.55,15528425.9492411
1707322440,43182.8,43182.8,43048,43048,13189062.5466155
1707321540,43056.56,43106,43038.46,43090,8721992.4648996
1707320640,43078.01,43184,43066.72,43173.99,13194534.561456699
1707319740,43177.64,43190.43,42979.14,43012.11,12515834.224165801
1707318840,43005.54,43082.31,42921.1,43014.02,21410180.759809
